starttime	seconds	ctime	dtime	ttime	wait
Mon Jun 24 20:04:36 2013	1372104276	0	271	271	270
Mon Jun 24 20:04:54 2013	1372104294	0	271	271	270
Mon Jun 24 20:04:53 2013	1372104293	0	271	271	270
Mon Jun 24 20:04:38 2013	1372104278	0	271	271	271
Mon Jun 24 20:04:56 2013	1372104296	0	271	271	271
Mon Jun 24 20:04:45 2013	1372104285	0	271	271	271
Mon Jun 24 20:04:36 2013	1372104276	0	271	271	271
Mon Jun 24 20:04:39 2013	1372104279	0	271	271	271
Mon Jun 24 20:04:43 2013	1372104283	0	271	271	271
Mon Jun 24 20:04:59 2013	1372104299	0	271	271	271
Mon Jun 24 20:04:40 2013	1372104280	0	271	271	271
Mon Jun 24 20:04:42 2013	1372104282	0	272	272	271
Mon Jun 24 20:04:50 2013	1372104290	0	272	272	271
Mon Jun 24 20:04:42 2013	1372104282	0	272	272	271
Mon Jun 24 20:05:02 2013	1372104302	0	272	272	271
Mon Jun 24 20:04:50 2013	1372104290	0	272	272	271
Mon Jun 24 20:04:42 2013	1372104282	0	272	272	271
Mon Jun 24 20:04:37 2013	1372104277	0	272	272	272
Mon Jun 24 20:04:51 2013	1372104291	0	272	272	272
Mon Jun 24 20:04:51 2013	1372104291	0	272	272	272
Mon Jun 24 20:04:50 2013	1372104290	0	272	272	272
Mon Jun 24 20:04:50 2013	1372104290	0	272	272	272
Mon Jun 24 20:04:46 2013	1372104286	0	272	272	272
Mon Jun 24 20:04:58 2013	1372104298	0	272	272	272
Mon Jun 24 20:04:56 2013	1372104296	0	272	272	272
Mon Jun 24 20:04:39 2013	1372104279	0	272	273	272
Mon Jun 24 20:04:47 2013	1372104287	0	273	273	272
Mon Jun 24 20:04:35 2013	1372104275	0	273	273	273
Mon Jun 24 20:04:41 2013	1372104281	0	273	273	273
Mon Jun 24 20:04:54 2013	1372104294	0	273	273	273
Mon Jun 24 20:04:38 2013	1372104278	0	273	273	273
Mon Jun 24 20:04:38 2013	1372104278	0	274	274	273
Mon Jun 24 20:04:53 2013	1372104293	0	274	274	274
Mon Jun 24 20:04:49 2013	1372104289	0	391	391	391
Mon Jun 24 20:05:01 2013	1372104301	0	393	394	393
Mon Jun 24 20:04:37 2013	1372104277	0	401	402	401
Mon Jun 24 20:04:33 2013	1372104273	1	2639	2639	2637
