starttime	seconds	ctime	dtime	ttime	wait
Mon Jun 24 19:43:01 2013	1372102981	0	279	279	276
Mon Jun 24 19:42:50 2013	1372102970	0	279	280	275
Mon Jun 24 19:43:02 2013	1372102982	0	280	280	277
Mon Jun 24 19:42:50 2013	1372102970	0	280	280	276
Mon Jun 24 19:42:56 2013	1372102976	0	280	280	276
Mon Jun 24 19:42:48 2013	1372102968	0	280	280	277
Mon Jun 24 19:42:51 2013	1372102971	0	280	280	277
Mon Jun 24 19:43:04 2013	1372102984	0	280	280	277
Mon Jun 24 19:43:00 2013	1372102980	0	280	280	277
Mon Jun 24 19:43:05 2013	1372102985	0	280	280	276
Mon Jun 24 19:43:00 2013	1372102980	0	280	280	275
Mon Jun 24 19:42:48 2013	1372102968	0	280	280	277
Mon Jun 24 19:42:56 2013	1372102976	0	280	280	277
Mon Jun 24 19:42:45 2013	1372102965	0	280	280	276
Mon Jun 24 19:42:44 2013	1372102964	0	280	280	277
Mon Jun 24 19:42:57 2013	1372102977	0	280	280	277
Mon Jun 24 19:43:04 2013	1372102984	0	280	280	276
Mon Jun 24 19:43:05 2013	1372102985	0	280	280	277
Mon Jun 24 19:42:54 2013	1372102974	0	280	280	277
Mon Jun 24 19:42:54 2013	1372102974	0	280	281	277
Mon Jun 24 19:43:08 2013	1372102988	0	280	281	277
Mon Jun 24 19:43:00 2013	1372102980	0	281	281	277
Mon Jun 24 19:42:44 2013	1372102964	0	280	281	277
Mon Jun 24 19:43:00 2013	1372102980	0	281	281	277
Mon Jun 24 19:42:52 2013	1372102972	0	281	281	277
Mon Jun 24 19:43:09 2013	1372102989	0	281	281	277
Mon Jun 24 19:42:51 2013	1372102971	0	281	281	278
Mon Jun 24 19:43:07 2013	1372102987	0	281	281	277
Mon Jun 24 19:42:49 2013	1372102969	0	281	281	277
Mon Jun 24 19:42:58 2013	1372102978	0	281	281	277
Mon Jun 24 19:42:41 2013	1372102961	0	281	281	278
Mon Jun 24 19:42:45 2013	1372102965	0	281	281	278
Mon Jun 24 19:42:58 2013	1372102978	0	281	281	278
Mon Jun 24 19:43:03 2013	1372102983	0	281	281	278
Mon Jun 24 19:42:46 2013	1372102966	0	281	281	278
Mon Jun 24 19:43:06 2013	1372102986	0	281	281	277
Mon Jun 24 19:42:41 2013	1372102961	0	281	282	278
Mon Jun 24 19:42:45 2013	1372102965	0	282	282	278
Mon Jun 24 19:42:59 2013	1372102979	0	282	282	277
Mon Jun 24 19:43:04 2013	1372102984	0	282	282	278
Mon Jun 24 19:43:05 2013	1372102985	0	282	282	278
Mon Jun 24 19:42:58 2013	1372102978	0	282	282	278
Mon Jun 24 19:42:50 2013	1372102970	0	282	282	277
Mon Jun 24 19:42:47 2013	1372102967	0	282	282	279
Mon Jun 24 19:42:42 2013	1372102962	0	282	282	279
Mon Jun 24 19:42:48 2013	1372102968	0	282	282	279
Mon Jun 24 19:43:08 2013	1372102988	1	282	282	278
Mon Jun 24 19:42:45 2013	1372102965	0	282	282	278
Mon Jun 24 19:42:42 2013	1372102962	0	282	282	279
Mon Jun 24 19:43:02 2013	1372102982	0	283	283	278
Mon Jun 24 19:42:59 2013	1372102979	0	283	284	278
Mon Jun 24 19:42:59 2013	1372102979	0	284	284	279
Mon Jun 24 19:42:49 2013	1372102969	0	284	284	282
Mon Jun 24 19:43:08 2013	1372102988	0	284	285	281
Mon Jun 24 19:43:03 2013	1372102983	0	290	290	287
Mon Jun 24 19:43:01 2013	1372102981	0	307	307	304
Mon Jun 24 19:42:40 2013	1372102960	0	388	388	385
Mon Jun 24 19:42:42 2013	1372102962	0	389	389	386
Mon Jun 24 19:42:55 2013	1372102975	0	396	396	391
Mon Jun 24 19:42:47 2013	1372102967	0	399	399	396
Mon Jun 24 19:43:06 2013	1372102986	0	399	399	396
Mon Jun 24 19:42:43 2013	1372102963	0	402	402	280
Mon Jun 24 19:42:56 2013	1372102976	0	418	419	414
Mon Jun 24 19:42:37 2013	1372102957	0	3637	3637	3630
