starttime	seconds	ctime	dtime	ttime	wait
Mon Jun 24 19:42:02 2013	1372102922	0	276	276	271
Mon Jun 24 19:41:57 2013	1372102917	0	276	276	272
Mon Jun 24 19:42:13 2013	1372102933	0	276	276	273
Mon Jun 24 19:42:20 2013	1372102940	0	276	276	272
Mon Jun 24 19:41:56 2013	1372102916	0	276	276	272
Mon Jun 24 19:42:03 2013	1372102923	0	276	276	272
Mon Jun 24 19:42:10 2013	1372102930	0	276	276	273
Mon Jun 24 19:42:07 2013	1372102927	0	276	276	272
Mon Jun 24 19:42:10 2013	1372102930	0	276	276	273
Mon Jun 24 19:42:16 2013	1372102936	0	276	276	273
Mon Jun 24 19:42:09 2013	1372102929	0	276	276	273
Mon Jun 24 19:42:13 2013	1372102933	0	276	276	273
Mon Jun 24 19:42:18 2013	1372102938	0	276	276	273
Mon Jun 24 19:41:59 2013	1372102919	0	276	277	273
Mon Jun 24 19:41:58 2013	1372102918	0	277	277	273
Mon Jun 24 19:42:11 2013	1372102931	0	277	277	273
Mon Jun 24 19:42:01 2013	1372102921	0	277	277	273
Mon Jun 24 19:42:10 2013	1372102930	0	277	277	273
Mon Jun 24 19:42:06 2013	1372102926	0	277	277	273
Mon Jun 24 19:42:12 2013	1372102932	0	277	277	274
Mon Jun 24 19:42:04 2013	1372102924	0	277	277	274
Mon Jun 24 19:41:55 2013	1372102915	0	277	277	273
Mon Jun 24 19:42:15 2013	1372102935	0	277	277	274
Mon Jun 24 19:42:13 2013	1372102933	0	277	277	274
Mon Jun 24 19:42:14 2013	1372102934	0	277	277	274
Mon Jun 24 19:42:18 2013	1372102938	0	277	277	274
Mon Jun 24 19:42:02 2013	1372102922	0	277	277	274
Mon Jun 24 19:42:06 2013	1372102926	0	277	277	273
Mon Jun 24 19:42:08 2013	1372102928	0	277	277	273
Mon Jun 24 19:42:20 2013	1372102940	0	277	277	273
Mon Jun 24 19:42:14 2013	1372102934	0	278	278	274
Mon Jun 24 19:42:10 2013	1372102930	0	278	278	275
Mon Jun 24 19:42:05 2013	1372102925	0	278	278	274
Mon Jun 24 19:42:11 2013	1372102931	0	278	278	275
Mon Jun 24 19:42:06 2013	1372102926	0	278	278	275
Mon Jun 24 19:42:17 2013	1372102937	0	278	278	274
Mon Jun 24 19:42:05 2013	1372102925	0	278	278	274
Mon Jun 24 19:42:20 2013	1372102940	0	278	278	275
Mon Jun 24 19:41:56 2013	1372102916	0	278	278	274
Mon Jun 24 19:42:09 2013	1372102929	0	278	278	274
Mon Jun 24 19:42:01 2013	1372102921	0	278	278	274
Mon Jun 24 19:42:21 2013	1372102941	0	278	278	275
Mon Jun 24 19:41:55 2013	1372102915	0	278	278	275
Mon Jun 24 19:42:04 2013	1372102924	0	279	279	275
Mon Jun 24 19:42:00 2013	1372102920	0	279	279	276
Mon Jun 24 19:42:04 2013	1372102924	0	279	279	275
Mon Jun 24 19:41:54 2013	1372102914	0	279	279	276
Mon Jun 24 19:42:12 2013	1372102932	0	279	279	276
Mon Jun 24 19:42:07 2013	1372102927	0	279	279	275
Mon Jun 24 19:42:20 2013	1372102940	0	280	280	276
Mon Jun 24 19:41:54 2013	1372102914	0	280	280	276
Mon Jun 24 19:41:56 2013	1372102916	0	281	281	276
Mon Jun 24 19:42:08 2013	1372102928	0	281	282	278
Mon Jun 24 19:42:03 2013	1372102923	0	285	285	282
Mon Jun 24 19:41:55 2013	1372102915	0	349	349	346
Mon Jun 24 19:42:17 2013	1372102937	0	393	393	390
Mon Jun 24 19:42:02 2013	1372102922	0	395	395	391
Mon Jun 24 19:42:14 2013	1372102934	0	399	399	396
Mon Jun 24 19:42:01 2013	1372102921	0	406	406	401
Mon Jun 24 19:41:53 2013	1372102913	0	412	412	409
Mon Jun 24 19:41:50 2013	1372102910	0	3701	3701	3695
