starttime	seconds	ctime	dtime	ttime	wait
Mon Jun 24 19:40:48 2013	1372102848	0	277	277	274
Mon Jun 24 19:40:29 2013	1372102829	0	277	277	274
Mon Jun 24 19:40:33 2013	1372102833	0	277	277	274
Mon Jun 24 19:40:28 2013	1372102828	0	277	277	274
Mon Jun 24 19:40:45 2013	1372102845	0	277	277	275
Mon Jun 24 19:40:48 2013	1372102848	0	278	278	275
Mon Jun 24 19:40:30 2013	1372102830	0	278	278	275
Mon Jun 24 19:40:38 2013	1372102838	0	278	278	275
Mon Jun 24 19:40:37 2013	1372102837	0	278	278	275
Mon Jun 24 19:40:29 2013	1372102829	0	278	278	275
Mon Jun 24 19:40:34 2013	1372102834	0	278	278	275
Mon Jun 24 19:40:39 2013	1372102839	0	278	278	275
Mon Jun 24 19:40:22 2013	1372102822	0	278	278	275
Mon Jun 24 19:40:35 2013	1372102835	0	278	278	275
Mon Jun 24 19:40:41 2013	1372102841	0	278	278	275
Mon Jun 24 19:40:22 2013	1372102822	0	278	278	274
Mon Jun 24 19:40:40 2013	1372102840	0	278	278	276
Mon Jun 24 19:40:37 2013	1372102837	0	278	278	275
Mon Jun 24 19:40:41 2013	1372102841	0	278	278	276
Mon Jun 24 19:40:48 2013	1372102848	0	278	278	275
Mon Jun 24 19:40:36 2013	1372102836	0	279	279	276
Mon Jun 24 19:40:26 2013	1372102826	0	279	279	276
Mon Jun 24 19:40:31 2013	1372102831	0	279	279	276
Mon Jun 24 19:40:28 2013	1372102828	0	279	279	275
Mon Jun 24 19:40:32 2013	1372102832	0	279	279	276
Mon Jun 24 19:40:22 2013	1372102822	0	279	279	276
Mon Jun 24 19:40:40 2013	1372102840	0	279	279	277
Mon Jun 24 19:40:39 2013	1372102839	0	279	279	276
Mon Jun 24 19:40:31 2013	1372102831	0	279	280	277
Mon Jun 24 19:40:27 2013	1372102827	0	279	280	276
Mon Jun 24 19:40:28 2013	1372102828	0	280	280	277
Mon Jun 24 19:40:27 2013	1372102827	0	280	280	277
Mon Jun 24 19:40:26 2013	1372102826	0	281	281	278
Mon Jun 24 19:40:41 2013	1372102841	0	281	281	278
Mon Jun 24 19:40:27 2013	1372102827	0	281	281	278
Mon Jun 24 19:40:24 2013	1372102824	0	282	282	279
Mon Jun 24 19:40:38 2013	1372102838	0	283	283	280
Mon Jun 24 19:40:24 2013	1372102824	0	283	283	280
Mon Jun 24 19:40:40 2013	1372102840	0	284	284	277
Mon Jun 24 19:40:23 2013	1372102823	0	285	285	283
Mon Jun 24 19:40:26 2013	1372102826	0	286	286	284
Mon Jun 24 19:40:46 2013	1372102846	0	289	290	286
Mon Jun 24 19:40:23 2013	1372102823	0	294	294	291
Mon Jun 24 19:40:21 2013	1372102821	0	296	296	293
Mon Jun 24 19:40:35 2013	1372102835	0	301	301	299
Mon Jun 24 19:40:45 2013	1372102845	0	308	308	305
Mon Jun 24 19:40:41 2013	1372102841	0	328	328	325
Mon Jun 24 19:40:33 2013	1372102833	0	395	395	391
Mon Jun 24 19:40:35 2013	1372102835	0	398	398	395
Mon Jun 24 19:40:47 2013	1372102847	0	398	398	395
Mon Jun 24 19:40:24 2013	1372102824	0	404	404	400
Mon Jun 24 19:40:19 2013	1372102819	0	1677	1677	1670
